,enter_time,leave_time
flow_3_42,651.0,676.0
flow_2_52,660.0,696.0
flow_14_15,660.0,687.0
flow_2_53,667.0,700.0
flow_2_54,679.0,704.0
flow_15_13,680.0,716.0
flow_3_43,680.0,705.0
flow_3_44,682.0,708.0
flow_14_16,690.0,717.0
flow_2_55,691.0,726.0
flow_3_45,700.0,727.0
flow_3_46,702.0,729.0
flow_2_56,710.0,735.0
flow_3_47,720.0,745.0
flow_3_48,722.0,748.0
flow_2_57,730.0,766.0
flow_14_17,730.0,776.0
flow_2_58,732.0,770.0
flow_3_49,740.0,767.0
flow_3_50,742.0,769.0
flow_2_59,750.0,786.0
flow_14_18,751.0,779.0
flow_2_60,753.0,790.0
flow_3_51,759.0,786.0
flow_3_52,761.0,789.0
flow_2_61,763.0,792.0
flow_15_14,770.0,826.0
flow_3_53,779.0,804.0
flow_2_62,780.0,805.0
flow_3_54,781.0,806.0
flow_2_63,787.0,836.0
flow_3_55,799.0,837.0
flow_2_64,799.0,840.0
flow_15_15,800.0,830.0
flow_3_56,802.0,840.0
flow_15_16,819.0,846.0
flow_3_57,819.0,856.0
flow_14_19,820.0,847.0
flow_2_65,820.0,856.0
flow_15_17,821.0,849.0
flow_2_66,823.0,860.0
flow_2_67,840.0,876.0
flow_14_20,850.0,896.0
flow_2_68,860.0,885.0
flow_2_69,862.0,888.0
flow_2_70,871.0,906.0
flow_3_58,880.0,907.0
flow_3_59,882.0,909.0
flow_14_21,890.0,946.0
flow_2_71,900.0,925.0
flow_3_60,900.0,925.0
flow_3_61,902.0,928.0
flow_2_72,902.0,928.0
flow_3_62,905.0,930.0
flow_3_63,907.0,933.0
flow_3_64,910.0,935.0
flow_14_22,911.0,950.0
flow_3_65,914.0,939.0
flow_3_66,917.0,956.0
flow_2_73,920.0,956.0
flow_2_74,922.0,960.0
flow_2_75,950.0,977.0
flow_15_18,950.0,996.0
flow_15_19,952.0,1000.0
flow_2_76,952.0,979.0
flow_2_77,955.0,1006.0
flow_3_67,957.0,1006.0
flow_3_68,960.0,1010.0
flow_15_20,970.0,1026.0
flow_14_23,970.0,997.0
flow_3_69,979.0,1012.0
flow_3_70,981.0,1015.0
flow_2_78,1000.0,1036.0
flow_2_79,1002.0,1040.0
flow_2_80,1005.0,1042.0
flow_2_81,1007.0,1045.0
flow_14_24,1020.0,1066.0
flow_2_82,1030.0,1055.0
flow_3_71,1030.0,1055.0
flow_2_83,1032.0,1058.0
flow_3_72,1033.0,1058.0
flow_2_84,1050.0,1077.0
flow_3_73,1050.0,1077.0
flow_15_21,1050.0,1096.0
flow_3_74,1052.0,1079.0
flow_2_85,1053.0,1079.0
flow_3_75,1055.0,1082.0
flow_3_76,1057.0,1084.0
flow_14_25,1060.0,1096.0
flow_3_77,1067.0,1106.0
flow_2_86,1070.0,1106.0
flow_2_87,1075.0,1109.0
flow_3_78,1084.0,1110.0
flow_3_79,1087.0,1126.0
flow_3_80,1089.0,1130.0
flow_14_26,1090.0,1117.0
flow_15_22,1099.0,1156.0
flow_2_88,1100.0,1127.0
flow_15_23,1101.0,1160.0
flow_2_89,1102.0,1129.0
flow_3_81,1109.0,1166.0
flow_14_27,1111.0,1156.0
flow_2_90,1130.0,1166.0
flow_2_91,1132.0,1170.0
flow_2_92,1135.0,1172.0
flow_3_82,1150.0,1175.0
flow_15_24,1150.0,1196.0
flow_3_83,1152.0,1178.0
flow_2_93,1160.0,1185.0
flow_14_28,1160.0,1196.0
flow_2_94,1162.0,1188.0
flow_3_84,1170.0,1206.0
flow_3_85,1172.0,1210.0
flow_2_95,1180.0,1207.0
flow_2_96,1183.0,1209.0
flow_15_25,1190.0,1217.0
flow_3_86,1190.0,1226.0
flow_3_87,1192.0,1229.0
flow_2_97,1210.0,1235.0
flow_14_29,1210.0,1246.0
flow_2_98,1212.0,1238.0
flow_3_88,1220.0,1256.0
flow_15_26,1220.0,1246.0
flow_3_89,1222.0,1260.0
flow_2_99,1230.0,1257.0
flow_14_30,1231.0,1276.0
flow_2_100,1233.0,1259.0
flow_3_90,1240.0,1265.0
flow_3_91,1242.0,1268.0
flow_2_101,1250.0,1286.0
flow_3_92,1254.0,1286.0
flow_3_93,1257.0,1290.0
flow_3_94,1259.0,1316.0
flow_15_27,1270.0,1336.0
flow_15_28,1272.0,1340.0
flow_2_102,1280.0,1316.0
flow_2_103,1282.0,1320.0
flow_3_95,1290.0,1320.0
flow_14_31,1290.0,1336.0
flow_3_96,1292.0,1322.0
flow_2_104,1300.0,1325.0
flow_2_105,1302.0,1328.0
flow_2_106,1305.0,1330.0
flow_3_97,1310.0,1346.0
flow_3_98,1312.0,1350.0
flow_3_99,1330.0,1355.0
flow_14_32,1330.0,1366.0
flow_3_100,1337.0,1376.0
flow_3_101,1340.0,1380.0
flow_2_107,1340.0,1376.0
flow_2_108,1342.0,1380.0
flow_14_33,1360.0,1387.0
flow_2_109,1360.0,1406.0
flow_2_110,1362.0,1410.0
flow_2_111,1365.0,1412.0
flow_15_29,1370.0,1426.0
flow_15_30,1372.0,1430.0
flow_2_112,1375.0,1415.0
flow_3_102,1379.0,1406.0
flow_3_103,1381.0,1409.0
flow_2_113,1400.0,1436.0
flow_3_104,1400.0,1436.0
flow_2_114,1402.0,1440.0
flow_3_105,1403.0,1440.0
flow_14_34,1410.0,1476.0
flow_2_115,1411.0,1442.0
flow_15_31,1420.0,1476.0
flow_15_32,1422.0,1480.0
flow_3_106,1430.0,1466.0
flow_2_116,1430.0,1466.0
flow_3_107,1433.0,1470.0
flow_2_117,1435.0,1469.0
flow_3_108,1436.0,1486.0
flow_3_109,1439.0,1490.0
flow_14_35,1440.0,1480.0
flow_2_118,1460.0,1487.0
flow_2_119,1462.0,1489.0
flow_3_110,1467.0,1493.0
flow_3_111,1470.0,1495.0
flow_2_120,1471.0,1496.0
flow_3_112,1472.0,1498.0
flow_3_113,1490.0,1526.0
flow_2_121,1490.0,1526.0
flow_3_114,1493.0,1530.0
flow_15_33,1500.0,1536.0
flow_14_36,1500.0,1536.0
flow_2_122,1510.0,1546.0
flow_2_123,1512.0,1550.0
flow_3_115,1516.0,1546.0
flow_3_116,1519.0,1550.0
flow_2_124,1519.0,1552.0
flow_14_37,1530.0,1586.0
flow_2_125,1540.0,1576.0
flow_2_126,1543.0,1580.0
flow_3_117,1547.0,1576.0
flow_15_34,1550.0,1586.0
flow_3_118,1550.0,1579.0
flow_15_35,1552.0,1590.0
flow_3_119,1552.0,1596.0
flow_2_127,1555.0,1596.0
flow_14_38,1560.0,1590.0
flow_2_128,1567.0,1600.0
flow_3_120,1570.0,1600.0
flow_2_129,1590.0,1617.0
flow_3_121,1590.0,1617.0
flow_2_130,1593.0,1619.0
flow_14_39,1600.0,1636.0
flow_2_131,1610.0,1656.0
flow_3_122,1610.0,1656.0
flow_3_123,1612.0,1660.0
flow_2_132,1615.0,1659.0
flow_15_36,1630.0,1666.0
flow_2_133,1640.0,1686.0
flow_14_40,1640.0,1667.0
flow_2_134,1642.0,1690.0
flow_3_124,1660.0,1687.0
flow_2_135,1660.0,1706.0
flow_3_125,1662.0,1689.0
flow_2_136,1663.0,1710.0
flow_14_41,1671.0,1716.0
flow_3_126,1679.0,1706.0
flow_15_37,1680.0,1716.0
flow_2_137,1680.0,1726.0
flow_3_127,1681.0,1709.0
flow_15_38,1682.0,1720.0
flow_3_128,1697.0,1726.0
flow_3_129,1700.0,1729.0
flow_3_130,1702.0,1732.0
flow_2_138,1710.0,1735.0
flow_2_139,1712.0,1738.0
flow_3_131,1720.0,1756.0
flow_14_42,1730.0,1776.0
flow_2_140,1730.0,1757.0
flow_2_141,1732.0,1759.0
flow_2_142,1735.0,1762.0
flow_3_132,1740.0,1765.0
flow_3_133,1742.0,1768.0
flow_2_143,1747.0,1786.0
flow_14_43,1751.0,1779.0
flow_2_144,1759.0,1790.0
flow_3_134,1760.0,1787.0
flow_3_135,1762.0,1789.0
flow_3_136,1767.0,1792.0
flow_2_145,1771.0,1796.0
flow_3_137,1789.0,1826.0
flow_2_146,1790.0,1826.0
flow_15_39,1790.0,1836.0
flow_3_138,1791.0,1830.0
flow_14_44,1791.0,1836.0
flow_15_40,1792.0,1840.0
flow_15_41,1810.0,1866.0
flow_2_147,1810.0,1856.0
flow_2_148,1812.0,1860.0
flow_3_139,1830.0,1857.0
flow_14_45,1840.0,1867.0
flow_2_149,1840.0,1876.0
flow_2_150,1842.0,1880.0
flow_2_151,1845.0,1882.0
flow_3_140,1860.0,1885.0
flow_3_141,1862.0,1888.0
flow_3_142,1867.0,1907.0
flow_15_42,1870.0,1897.0
flow_3_143,1870.0,1910.0
flow_15_43,1872.0,1899.0
flow_3_144,1872.0,1913.0
flow_2_152,1880.0,1907.0
flow_14_46,1880.0,1936.0
flow_2_153,1882.0,1909.0
flow_15_44,1890.0,1936.0
flow_3_145,1897.0,1922.0
flow_3_146,1900.0,1925.0
flow_2_154,1900.0,1925.0
flow_2_155,1902.0,1928.0
flow_3_147,1902.0,1927.0
flow_2_156,1905.0,1930.0
flow_15_45,1919.0,1956.0
flow_3_148,1920.0,1946.0
flow_2_157,1930.0,1966.0
flow_14_47,1930.0,1957.0
flow_2_158,1932.0,1970.0
flow_2_159,1939.0,1972.0
flow_14_48,1951.0,2036.0
flow_3_149,1957.0,1982.0
flow_3_150,1960.0,1985.0
flow_3_151,1962.0,1987.0
flow_2_160,1970.0,1995.0
flow_2_161,1972.0,1998.0
flow_3_152,1980.0,2005.0
flow_3_153,1983.0,2008.0
flow_3_154,1996.0,2021.0
flow_3_155,1998.0,2023.0
flow_2_162,2000.0,2025.0
flow_2_163,2002.0,2028.0
flow_2_164,2005.0,2030.0
flow_14_49,2010.0,2040.0
flow_2_165,2011.0,2046.0
flow_3_156,2020.0,2047.0
flow_3_157,2022.0,2049.0
flow_2_166,2023.0,2050.0
flow_2_167,2040.0,2086.0
flow_3_158,2040.0,2086.0
flow_2_168,2047.0,2090.0
flow_15_46,2050.0,2075.0
flow_15_47,2052.0,2078.0
flow_2_169,2059.0,2092.0
flow_14_50,2070.0,2126.0
flow_3_159,2070.0,2095.0
flow_3_160,2072.0,2098.0
flow_14_51,2073.0,2130.0
flow_3_161,2077.0,2102.0
flow_3_162,2080.0,2105.0
flow_2_170,2080.0,2105.0
flow_3_163,2082.0,2107.0
flow_2_171,2083.0,2108.0
flow_2_172,2100.0,2146.0
flow_2_173,2107.0,2150.0
flow_3_164,2109.0,2146.0
flow_14_52,2111.0,2156.0
flow_2_174,2119.0,2166.0
flow_3_165,2140.0,2167.0
flow_15_48,2140.0,2176.0
flow_2_175,2140.0,2170.0
flow_3_166,2142.0,2169.0
flow_15_49,2142.0,2180.0
flow_2_176,2143.0,2196.0
flow_14_53,2151.0,2177.0
flow_2_177,2160.0,2200.0
flow_15_50,2160.0,2216.0
flow_3_167,2167.0,2196.0
flow_3_168,2170.0,2199.0
flow_2_178,2180.0,2205.0
flow_2_179,2182.0,2208.0
flow_3_169,2190.0,2246.0
flow_3_170,2192.0,2249.0
flow_3_171,2195.0,2276.0
flow_2_180,2200.0,2246.0
flow_14_54,2200.0,2256.0
flow_2_181,2203.0,2250.0
flow_15_51,2210.0,2256.0
flow_3_172,2219.0,2279.0
flow_3_173,2221.0,2306.0
flow_2_182,2230.0,2276.0
flow_2_183,2232.0,2280.0
flow_14_55,2240.0,2296.0
flow_2_184,2250.0,2306.0
flow_15_52,2250.0,2296.0
flow_2_185,2253.0,2310.0
flow_3_174,2260.0,2309.0
flow_3_175,2262.0,2312.0
flow_2_186,2263.0,2312.0
flow_3_176,2279.0,2315.0
flow_15_53,2280.0,2326.0
flow_2_187,2280.0,2315.0
flow_3_177,2281.0,2317.0
flow_14_56,2290.0,2326.0
flow_3_178,2299.0,2336.0
flow_2_188,2300.0,2336.0
flow_3_179,2302.0,2340.0
flow_2_189,2302.0,2340.0
flow_2_190,2320.0,2345.0
flow_14_57,2320.0,2376.0
flow_2_191,2323.0,2348.0
flow_3_180,2327.0,2366.0
flow_3_181,2330.0,2370.0
flow_3_182,2332.0,2386.0
flow_15_54,2340.0,2376.0
flow_2_192,2340.0,2366.0
flow_2_193,2347.0,2386.0
flow_14_58,2351.0,2379.0
flow_2_194,2359.0,2390.0
flow_3_183,2380.0,2416.0
flow_2_195,2380.0,2416.0
flow_15_55,2380.0,2426.0
flow_3_184,2383.0,2420.0
flow_2_196,2383.0,2420.0
flow_3_185,2385.0,2446.0
flow_3_186,2387.0,2450.0
flow_3_187,2390.0,2452.0
flow_14_59,2391.0,2426.0
flow_2_197,2400.0,2446.0
flow_15_56,2400.0,2430.0
flow_3_188,2407.0,2455.0
flow_2_198,2407.0,2450.0
flow_3_189,2410.0,2457.0
flow_2_199,2430.0,2455.0
flow_2_200,2433.0,2458.0
flow_2_201,2450.0,2477.0
flow_3_190,2450.0,2477.0
flow_14_60,2450.0,2506.0
flow_3_191,2452.0,2479.0
flow_2_202,2470.0,2495.0
flow_15_57,2470.0,2506.0
flow_3_192,2470.0,2495.0
flow_2_203,2472.0,2498.0
flow_3_193,2472.0,2498.0
flow_3_194,2475.0,2500.0
flow_3_195,2477.0,2516.0
flow_2_204,2479.0,2516.0
flow_14_61,2480.0,2510.0
flow_2_205,2500.0,2525.0
flow_3_196,2500.0,2525.0
flow_3_197,2502.0,2528.0
flow_2_206,2503.0,2528.0
flow_15_58,2510.0,2537.0
flow_14_62,2511.0,2537.0
flow_2_207,2515.0,2546.0
flow_3_198,2529.0,2554.0
flow_15_59,2529.0,2566.0
flow_3_199,2531.0,2556.0
flow_2_208,2540.0,2586.0
flow_2_209,2542.0,2590.0
flow_3_200,2549.0,2586.0
flow_3_201,2551.0,2590.0
flow_2_210,2560.0,2606.0
flow_14_63,2560.0,2596.0
flow_15_60,2560.0,2596.0
flow_2_211,2563.0,2610.0
flow_2_212,2575.0,2612.0
flow_2_213,2587.0,2615.0
flow_3_202,2590.0,2615.0
flow_3_203,2592.0,2618.0
flow_14_64,2600.0,2656.0
flow_2_214,2610.0,2635.0
flow_3_204,2610.0,2635.0
flow_3_205,2612.0,2638.0
flow_2_215,2613.0,2638.0
flow_3_206,2615.0,2640.0
flow_3_207,2617.0,2643.0
flow_2_216,2630.0,2666.0
flow_14_65,2631.0,2659.0
flow_3_208,2637.0,2666.0
flow_15_61,2640.0,2716.0
flow_3_209,2640.0,2670.0
flow_15_62,2642.0,2720.0
flow_2_217,2650.0,2686.0
flow_2_218,2652.0,2690.0
flow_2_219,2659.0,2706.0
flow_3_210,2659.0,2686.0
flow_3_211,2662.0,2689.0
flow_2_220,2671.0,2710.0
flow_14_66,2671.0,2716.0
flow_3_212,2679.0,2706.0
flow_3_213,2682.0,2709.0
flow_2_221,2690.0,2726.0
flow_2_222,2695.0,2729.0
flow_3_214,2697.0,2726.0
flow_3_215,2700.0,2730.0
flow_3_216,2719.0,2746.0
flow_2_223,2720.0,2747.0
flow_2_224,2722.0,2749.0
flow_14_67,2730.0,2757.0
flow_3_217,2740.0,2766.0
flow_15_63,2740.0,2776.0
flow_15_64,2742.0,2780.0
flow_3_218,2743.0,2769.0
flow_3_219,2745.0,2771.0
flow_2_225,2750.0,2786.0
flow_2_226,2752.0,2790.0
flow_15_65,2760.0,2806.0
flow_2_227,2770.0,2816.0
flow_14_68,2770.0,2806.0
flow_2_228,2772.0,2820.0
flow_2_229,2779.0,2836.0
flow_3_220,2779.0,2816.0
flow_3_221,2781.0,2820.0
flow_15_66,2790.0,2846.0
flow_2_230,2791.0,2840.0
flow_14_69,2800.0,2846.0
flow_2_231,2803.0,2866.0
flow_3_222,2806.0,2836.0
flow_3_223,2808.0,2840.0
flow_2_232,2815.0,2869.0
flow_15_67,2819.0,2850.0
flow_3_224,2827.0,2866.0
flow_3_225,2830.0,2870.0
flow_2_233,2840.0,2872.0
flow_2_234,2842.0,2875.0
flow_14_70,2850.0,2886.0
flow_3_226,2850.0,2875.0
flow_3_227,2852.0,2878.0
flow_2_235,2860.0,2896.0
flow_2_236,2863.0,2900.0
flow_2_237,2890.0,2926.0
flow_3_228,2890.0,2926.0
flow_2_238,2892.0,2930.0
flow_3_229,2893.0,2930.0
flow_14_71,2900.0,2936.0
flow_2_239,2910.0,2946.0
flow_14_72,2911.0,2939.0
flow_2_240,2913.0,2950.0
flow_2_241,2923.0,2952.0
flow_3_230,2926.0,2951.0
flow_3_231,2929.0,2954.0
flow_15_68,2930.0,2966.0
flow_15_69,2932.0,2970.0
flow_2_242,2940.0,2976.0
flow_2_243,2947.0,2980.0
flow_3_232,2950.0,2977.0
flow_3_233,2952.0,2979.0
flow_2_244,2959.0,2984.0
flow_3_234,2974.0,2999.0
flow_3_235,2977.0,3016.0
flow_15_70,2979.0,3006.0
flow_3_236,2979.0,3020.0
flow_2_245,2980.0,3016.0
flow_14_73,2980.0,3007.0
flow_2_246,2983.0,3020.0
flow_14_74,3000.0,3066.0
flow_2_247,3010.0,3035.0
flow_2_248,3012.0,3038.0
flow_3_237,3030.0,3055.0
flow_2_249,3030.0,3055.0
flow_14_75,3031.0,3070.0
flow_3_238,3032.0,3058.0
flow_2_250,3033.0,3058.0
flow_3_239,3035.0,3060.0
flow_3_240,3037.0,3076.0
flow_3_241,3040.0,3080.0
flow_2_251,3043.0,3076.0
flow_3_242,3057.0,3096.0
flow_2_252,3060.0,3096.0
flow_15_71,3060.0,3126.0
flow_3_243,3060.0,3100.0
flow_15_72,3062.0,3130.0
flow_3_244,3062.0,3116.0
flow_3_245,3065.0,3120.0
flow_3_246,3067.0,3156.0
flow_2_253,3080.0,3116.0
flow_15_73,3080.0,3146.0
flow_14_76,3080.0,3126.0
flow_2_254,3082.0,3120.0
flow_2_255,3091.0,3156.0
flow_2_256,3103.0,3160.0
flow_3_247,3110.0,3160.0
flow_3_248,3112.0,3162.0
flow_2_257,3115.0,3162.0
flow_2_258,3127.0,3165.0
flow_3_249,3130.0,3165.0
flow_3_250,3132.0,3167.0
flow_14_77,3140.0,3176.0
flow_15_74,3149.0,3176.0
flow_3_251,3150.0,3196.0
flow_2_259,3150.0,3196.0
flow_2_260,3153.0,3200.0
flow_14_78,3160.0,3216.0
flow_2_261,3170.0,3202.0
flow_3_252,3170.0,3200.0
flow_3_253,3172.0,3202.0
flow_2_262,3175.0,3205.0
flow_15_75,3179.0,3216.0
flow_15_76,3181.0,3220.0
flow_3_254,3187.0,3226.0
flow_3_255,3190.0,3230.0
flow_2_263,3200.0,3227.0
flow_2_264,3202.0,3229.0
flow_3_256,3209.0,3246.0
flow_14_79,3210.0,3237.0
flow_2_265,3211.0,3246.0
flow_3_257,3229.0,3266.0
flow_3_258,3231.0,3270.0
flow_14_80,3231.0,3306.0
flow_3_259,3234.0,3272.0
flow_2_266,3250.0,3275.0
flow_3_260,3250.0,3275.0
flow_2_267,3252.0,3278.0
flow_2_268,3255.0,3280.0
flow_2_269,3259.0,3296.0
flow_3_261,3269.0,3296.0
flow_15_77,3270.0,3306.0
flow_2_270,3280.0,3316.0
flow_2_271,3283.0,3320.0
flow_3_262,3289.0,3316.0
flow_3_263,3291.0,3319.0
flow_2_272,3300.0,3346.0
flow_14_81,3300.0,3327.0
flow_14_82,3320.0,3356.0
flow_2_273,3320.0,3350.0
flow_15_78,3320.0,3356.0
flow_2_274,3322.0,3366.0
flow_3_264,3330.0,3366.0
flow_3_265,3332.0,3370.0
flow_3_266,3335.0,3386.0
flow_3_267,3337.0,3390.0
flow_15_79,3340.0,3406.0
flow_2_275,3340.0,3370.0
flow_2_276,3343.0,3386.0
flow_3_268,3343.0,3392.0
flow_3_269,3346.0,3395.0
flow_3_270,3369.0,3397.0
flow_2_277,3370.0,3395.0
flow_14_83,3370.0,3406.0
flow_15_80,3370.0,3410.0
flow_3_271,3371.0,3400.0
flow_2_278,3372.0,3398.0
flow_3_272,3389.0,3416.0
flow_2_279,3390.0,3417.0
flow_14_84,3391.0,3426.0
flow_3_273,3392.0,3419.0
flow_2_280,3393.0,3419.0
flow_2_281,3410.0,3437.0
flow_2_282,3415.0,3440.0
flow_2_283,3427.0,3456.0
flow_3_274,3429.0,3456.0
flow_3_275,3432.0,3459.0
flow_15_81,3440.0,3476.0
flow_14_85,3440.0,3476.0
flow_15_82,3443.0,3480.0
flow_3_276,3443.0,3468.0
flow_3_277,3446.0,3471.0
flow_2_284,3450.0,3486.0
flow_2_285,3453.0,3490.0
flow_2_286,3470.0,3506.0
flow_14_86,3471.0,3497.0
flow_15_83,3490.0,3517.0
flow_2_287,3490.0,3526.0
flow_2_288,3492.0,3530.0
flow_15_84,3509.0,3566.0
flow_2_289,3510.0,3535.0
flow_14_87,3511.0,3566.0
flow_2_290,3513.0,3538.0
flow_3_278,3520.0,3545.0
flow_3_279,3522.0,3548.0
flow_3_280,3525.0,3550.0
flow_3_281,3527.0,3576.0
flow_2_291,3530.0,3576.0
flow_3_282,3530.0,3580.0
flow_2_292,3535.0,3579.0
flow_3_283,3549.0,3596.0
flow_14_88,3560.0,3587.0
flow_2_293,3580.0,nan
flow_3_284,3580.0,nan
flow_2_294,3582.0,nan
flow_3_285,3582.0,nan
flow_14_89,3591.0,nan
flow_3_286,3600.0,nan
flow_2_295,3600.0,nan
