,enter_time,leave_time
flow_5_64,947.0,972.0
flow_4_79,949.0,977.0
flow_5_65,951.0,976.0
flow_4_80,961.0,1006.0
flow_5_66,970.0,1006.0
flow_4_81,973.0,1010.0
flow_12_22,980.0,1026.0
flow_12_23,982.0,1030.0
flow_4_82,985.0,1013.0
flow_4_83,997.0,1036.0
flow_13_21,1000.0,1027.0
flow_13_22,1002.0,1029.0
flow_4_84,1009.0,1039.0
flow_5_67,1010.0,1036.0
flow_5_68,1013.0,1039.0
flow_4_85,1021.0,1049.0
flow_5_69,1030.0,1055.0
flow_4_86,1033.0,1061.0
flow_5_70,1033.0,1058.0
flow_5_71,1035.0,1060.0
flow_5_72,1037.0,1063.0
flow_5_73,1040.0,1065.0
flow_5_74,1042.0,1068.0
flow_4_87,1045.0,1073.0
flow_4_88,1057.0,1085.0
flow_5_75,1060.0,1085.0
flow_5_76,1062.0,1088.0
flow_4_89,1069.0,1097.0
flow_5_77,1079.0,1104.0
flow_4_90,1081.0,1109.0
flow_4_91,1093.0,1146.0
flow_4_92,1105.0,1150.0
flow_12_24,1110.0,1135.0
flow_13_23,1110.0,1135.0
flow_13_24,1112.0,1138.0
flow_12_25,1112.0,1138.0
flow_12_26,1115.0,1140.0
flow_4_93,1117.0,1152.0
flow_4_94,1129.0,1157.0
flow_4_95,1141.0,1169.0
flow_5_78,1149.0,1186.0
flow_5_79,1151.0,1190.0
flow_4_96,1153.0,1186.0
flow_13_25,1160.0,1226.0
flow_13_26,1162.0,1230.0
flow_4_97,1165.0,1206.0
flow_4_98,1177.0,1210.0
flow_5_80,1177.0,1206.0
flow_5_81,1180.0,1209.0
flow_5_82,1182.0,1212.0
flow_5_83,1185.0,1215.0
flow_5_84,1187.0,1217.0
flow_4_99,1189.0,1217.0
flow_5_85,1190.0,1220.0
flow_5_86,1192.0,1236.0
flow_4_100,1201.0,1236.0
flow_4_101,1213.0,1241.0
flow_12_27,1220.0,1276.0
flow_12_28,1222.0,1280.0
flow_4_102,1225.0,1266.0
flow_5_87,1227.0,1266.0
flow_5_88,1230.0,1270.0
flow_4_103,1237.0,1270.0
flow_4_104,1249.0,1286.0
flow_13_27,1250.0,1277.0
flow_13_28,1252.0,1279.0
flow_5_89,1260.0,1287.0
flow_4_105,1261.0,1290.0
flow_5_90,1262.0,1289.0
flow_4_106,1273.0,1301.0
flow_5_91,1280.0,1305.0
flow_12_29,1280.0,1336.0
flow_5_92,1282.0,1308.0
flow_4_107,1285.0,1313.0
flow_4_108,1297.0,1325.0
flow_13_29,1300.0,1336.0
flow_4_109,1309.0,1346.0
flow_5_93,1309.0,1346.0
flow_5_94,1312.0,1350.0
flow_5_95,1314.0,1366.0
flow_5_96,1316.0,1370.0
flow_12_30,1320.0,1386.0
flow_4_110,1321.0,1350.0
flow_12_31,1322.0,1390.0
flow_13_30,1330.0,1386.0
flow_4_111,1333.0,1366.0
flow_4_112,1345.0,1373.0
flow_5_97,1350.0,1375.0
flow_5_98,1353.0,1378.0
flow_4_113,1357.0,1396.0
flow_4_114,1369.0,1399.0
flow_5_99,1370.0,1397.0
flow_5_100,1372.0,1399.0
flow_5_101,1375.0,1426.0
flow_4_115,1381.0,1426.0
flow_5_102,1384.0,1430.0
flow_5_103,1387.0,1432.0
flow_12_32,1390.0,1415.0
flow_12_33,1392.0,1418.0
flow_4_116,1393.0,1430.0
flow_13_31,1400.0,1446.0
flow_13_32,1402.0,1450.0
flow_4_117,1405.0,1433.0
flow_5_104,1409.0,1435.0
flow_5_105,1412.0,1438.0
flow_4_118,1417.0,1456.0
flow_4_119,1429.0,1459.0
flow_5_106,1430.0,1457.0
flow_4_120,1441.0,1469.0
flow_12_34,1450.0,1477.0
flow_4_121,1453.0,1486.0
flow_4_122,1465.0,1506.0
flow_5_107,1467.0,1506.0
flow_5_108,1470.0,1510.0
flow_4_123,1477.0,1510.0
flow_13_33,1479.0,1516.0
flow_12_35,1480.0,1516.0
flow_13_34,1481.0,1520.0
flow_4_124,1489.0,1526.0
flow_5_109,1490.0,1526.0
flow_5_110,1492.0,1530.0
flow_4_125,1501.0,1530.0
flow_13_35,1510.0,1536.0
flow_4_126,1513.0,1546.0
flow_4_127,1525.0,1553.0
flow_12_36,1530.0,1586.0
flow_5_111,1530.0,1555.0
flow_5_112,1532.0,1558.0
flow_5_113,1535.0,1560.0
flow_5_114,1537.0,1563.0
flow_4_128,1537.0,1565.0
flow_4_129,1549.0,1577.0
flow_13_36,1550.0,1586.0
flow_5_115,1560.0,1597.0
flow_4_130,1561.0,1596.0
flow_5_116,1562.0,1600.0
flow_4_131,1573.0,1601.0
flow_5_117,1576.0,1602.0
flow_5_118,1579.0,1605.0
flow_12_37,1580.0,1616.0
flow_5_119,1581.0,1607.0
flow_4_132,1585.0,1626.0
flow_4_133,1597.0,1630.0
flow_4_134,1609.0,1646.0
flow_12_38,1620.0,1686.0
flow_4_135,1621.0,1650.0
flow_12_39,1622.0,1690.0
flow_5_120,1627.0,1666.0
flow_5_121,1630.0,1670.0
flow_13_37,1630.0,1686.0
flow_5_122,1632.0,1696.0
flow_13_38,1632.0,1690.0
flow_4_136,1633.0,1666.0
flow_4_137,1645.0,1696.0
flow_5_123,1650.0,1700.0
flow_4_138,1657.0,1700.0
flow_5_124,1669.0,1702.0
flow_4_139,1669.0,1702.0
flow_5_125,1671.0,1705.0
flow_4_140,1681.0,1709.0
flow_13_39,1690.0,1717.0
flow_4_141,1693.0,1726.0
flow_4_142,1705.0,1733.0
flow_12_40,1710.0,1746.0
flow_12_41,1712.0,1750.0
flow_4_143,1717.0,1756.0
flow_5_126,1720.0,1756.0
flow_5_127,1722.0,1760.0
flow_4_144,1729.0,1759.0
flow_4_145,1741.0,1769.0
flow_5_128,1750.0,1775.0
flow_5_129,1752.0,1778.0
flow_4_146,1753.0,1781.0
flow_5_130,1755.0,1780.0
flow_5_131,1757.0,1783.0
flow_4_147,1765.0,1793.0
flow_5_132,1776.0,1801.0
flow_4_148,1777.0,1816.0
flow_5_133,1778.0,1816.0
flow_13_40,1780.0,1836.0
flow_4_149,1789.0,1819.0
flow_4_150,1801.0,1829.0
flow_5_134,1801.0,1826.0
flow_4_151,1813.0,1846.0
flow_5_135,1820.0,1847.0
flow_12_42,1820.0,1856.0
flow_12_43,1822.0,1860.0
flow_5_136,1822.0,1849.0
flow_4_152,1825.0,1866.0
flow_4_153,1837.0,1870.0
flow_4_154,1849.0,1877.0
flow_5_137,1850.0,1875.0
flow_5_138,1852.0,1878.0
flow_5_139,1855.0,1880.0
flow_5_140,1857.0,1896.0
flow_5_141,1860.0,1900.0
flow_4_155,1861.0,1896.0
flow_5_142,1862.0,1916.0
flow_13_41,1870.0,1906.0
flow_13_42,1872.0,1910.0
flow_4_156,1873.0,1901.0
flow_4_157,1885.0,1916.0
flow_13_43,1890.0,1926.0
flow_4_158,1897.0,1936.0
flow_4_159,1909.0,1939.0
flow_5_143,1910.0,1937.0
flow_12_44,1910.0,1946.0
flow_13_44,1910.0,1946.0
flow_13_45,1912.0,1950.0
flow_5_144,1912.0,1939.0
flow_4_160,1921.0,1956.0
flow_12_45,1929.0,1966.0
flow_5_145,1930.0,1957.0
flow_5_146,1932.0,1959.0
flow_12_46,1932.0,1970.0
flow_4_161,1933.0,1961.0
flow_4_162,1945.0,1976.0
flow_4_163,1957.0,1985.0
flow_5_147,1960.0,1985.0
flow_5_148,1962.0,1988.0
flow_5_149,1965.0,1990.0
flow_4_164,1969.0,2006.0
flow_4_165,1981.0,2010.0
flow_12_47,1990.0,2017.0
flow_13_46,1990.0,2016.0
flow_5_150,1990.0,2026.0
flow_5_151,1992.0,2030.0
flow_12_48,1992.0,2019.0
flow_4_166,1993.0,2026.0
flow_4_167,2005.0,2033.0
flow_5_152,2007.0,2033.0
flow_13_47,2010.0,2066.0
flow_5_153,2010.0,2035.0
flow_4_168,2017.0,2045.0
flow_4_169,2029.0,2057.0
flow_5_154,2030.0,2055.0
flow_5_155,2032.0,2058.0
flow_5_156,2036.0,2061.0
flow_5_157,2038.0,2076.0
flow_4_170,2041.0,2076.0
flow_4_171,2053.0,2081.0
flow_13_48,2060.0,2087.0
flow_12_49,2060.0,2087.0
flow_4_172,2065.0,2096.0
flow_5_158,2070.0,2097.0
flow_5_159,2072.0,2099.0
flow_4_173,2077.0,2105.0
flow_12_50,2079.0,2126.0
flow_4_174,2089.0,2117.0
flow_5_160,2090.0,2115.0
flow_5_161,2092.0,2118.0
flow_4_175,2101.0,2136.0
flow_13_49,2110.0,2146.0
flow_5_162,2110.0,2137.0
flow_4_176,2113.0,2141.0
flow_4_177,2125.0,2156.0
flow_12_51,2129.0,2186.0
flow_5_163,2130.0,2157.0
flow_5_164,2132.0,2159.0
flow_4_178,2137.0,2165.0
flow_13_50,2140.0,2186.0
flow_5_165,2147.0,2172.0
flow_4_179,2149.0,2177.0
flow_5_166,2150.0,2175.0
flow_4_180,2161.0,2196.0
flow_4_181,2173.0,2201.0
flow_4_182,2185.0,2213.0
flow_5_167,2190.0,2215.0
flow_12_52,2190.0,2246.0
flow_5_168,2192.0,2218.0
flow_4_183,2197.0,2225.0
flow_4_184,2209.0,2237.0
flow_4_185,2221.0,2256.0
flow_4_186,2233.0,2261.0
flow_12_53,2240.0,2296.0
flow_5_169,2240.0,2265.0
flow_13_51,2240.0,2296.0
flow_5_170,2242.0,2268.0
flow_13_52,2242.0,2300.0
flow_12_54,2242.0,2300.0
flow_4_187,2245.0,2273.0
flow_5_171,2247.0,2272.0
flow_5_172,2250.0,2275.0
flow_5_173,2252.0,2277.0
flow_4_188,2257.0,2285.0
flow_5_174,2261.0,2286.0
flow_4_189,2269.0,2306.0
flow_5_175,2280.0,2307.0
flow_13_53,2280.0,2316.0
flow_4_190,2281.0,2310.0
flow_5_176,2282.0,2309.0
flow_5_177,2287.0,2346.0
flow_5_178,2290.0,2350.0
flow_4_191,2293.0,2346.0
flow_13_54,2300.0,2356.0
flow_4_192,2305.0,2350.0
flow_12_55,2310.0,2356.0
flow_5_179,2317.0,2366.0
flow_4_193,2317.0,2366.0
flow_5_180,2320.0,2370.0
flow_13_55,2320.0,2360.0
flow_12_56,2329.0,2360.0
flow_4_194,2329.0,2370.0
flow_4_195,2341.0,2372.0
flow_4_196,2353.0,2381.0
flow_4_197,2365.0,2396.0
flow_12_57,2369.0,2406.0
flow_5_181,2370.0,2397.0
flow_5_182,2372.0,2399.0
flow_4_198,2377.0,2416.0
flow_5_183,2377.0,2416.0
flow_5_184,2380.0,2420.0
flow_12_58,2389.0,2486.0
flow_4_199,2389.0,2419.0
flow_4_200,2401.0,2429.0
flow_5_185,2407.0,2432.0
flow_5_186,2410.0,2435.0
flow_5_187,2412.0,2437.0
flow_4_201,2413.0,2441.0
flow_4_202,2425.0,2453.0
flow_5_188,2430.0,2455.0
flow_13_56,2430.0,2486.0
flow_13_57,2432.0,2490.0
flow_5_189,2432.0,2458.0
flow_5_190,2435.0,2460.0
flow_4_203,2437.0,2476.0
flow_5_191,2437.0,2476.0
flow_4_204,2449.0,2479.0
flow_5_192,2459.0,2496.0
flow_4_205,2461.0,2496.0
flow_4_206,2473.0,2501.0
flow_13_58,2479.0,2506.0
flow_12_59,2480.0,2507.0
flow_13_59,2481.0,2509.0
flow_12_60,2482.0,2509.0
flow_4_207,2485.0,2526.0
flow_4_208,2497.0,2530.0
flow_5_193,2499.0,2526.0
flow_5_194,2502.0,2529.0
flow_4_209,2509.0,2537.0
flow_5_195,2519.0,2544.0
flow_4_210,2521.0,2549.0
flow_5_196,2522.0,2547.0
flow_13_60,2530.0,2557.0
flow_4_211,2533.0,2566.0
flow_5_197,2539.0,2566.0
flow_4_212,2545.0,2586.0
flow_12_61,2550.0,2596.0
flow_4_213,2557.0,2590.0
flow_5_198,2560.0,2587.0
flow_5_199,2562.0,2589.0
flow_12_62,2569.0,2600.0
flow_4_214,2569.0,2606.0
flow_13_61,2570.0,2597.0
flow_5_200,2580.0,2606.0
flow_4_215,2581.0,2610.0
flow_5_201,2583.0,2609.0
flow_4_216,2593.0,2621.0
flow_12_63,2599.0,2646.0
flow_5_202,2600.0,2625.0
flow_5_203,2602.0,2628.0
flow_4_217,2605.0,2633.0
flow_4_218,2617.0,2656.0
flow_13_62,2620.0,2647.0
flow_13_63,2622.0,2649.0
flow_5_204,2624.0,2656.0
flow_5_205,2627.0,2660.0
flow_4_219,2629.0,2659.0
flow_5_206,2629.0,2662.0
flow_5_207,2632.0,2665.0
flow_12_64,2640.0,2696.0
flow_4_220,2641.0,2669.0
flow_4_221,2653.0,2681.0
flow_5_208,2657.0,2682.0
flow_5_209,2660.0,2685.0
flow_4_222,2665.0,2706.0
flow_13_64,2669.0,2696.0
flow_4_223,2677.0,2710.0
flow_5_210,2679.0,2706.0
flow_12_65,2679.0,2736.0
flow_5_211,2681.0,2709.0
flow_4_224,2689.0,2717.0
flow_4_225,2701.0,2729.0
flow_5_212,2703.0,2728.0
flow_5_213,2708.0,2746.0
flow_4_226,2713.0,2746.0
flow_4_227,2725.0,2753.0
flow_12_66,2729.0,2776.0
flow_4_228,2737.0,2765.0
flow_5_214,2737.0,2762.0
flow_5_215,2743.0,2768.0
flow_4_229,2749.0,2786.0
flow_4_230,2761.0,2790.0
flow_13_65,2770.0,2816.0
flow_5_216,2770.0,2795.0
flow_13_66,2772.0,2820.0
flow_4_231,2773.0,2801.0
flow_5_217,2776.0,2801.0
flow_5_218,2778.0,2803.0
flow_5_219,2781.0,2806.0
flow_5_220,2783.0,2808.0
flow_4_232,2785.0,2836.0
flow_4_233,2797.0,2840.0
flow_4_234,2809.0,2856.0
flow_13_67,2810.0,2846.0
flow_5_221,2814.0,2839.0
flow_4_235,2821.0,2860.0
flow_12_67,2830.0,2866.0
flow_4_236,2833.0,2886.0
flow_4_237,2845.0,2890.0
flow_12_68,2850.0,2875.0
flow_12_69,2852.0,2878.0
flow_4_238,2857.0,2892.0
flow_4_239,2869.0,2897.0
flow_5_222,2880.0,2916.0
flow_4_240,2881.0,2916.0
flow_5_223,2882.0,2920.0
flow_13_68,2890.0,2956.0
flow_13_69,2892.0,2960.0
flow_4_241,2893.0,2921.0
flow_5_224,2900.0,2925.0
flow_5_225,2902.0,2928.0
flow_5_226,2905.0,2930.0
flow_4_242,2905.0,2946.0
flow_5_227,2907.0,2946.0
flow_5_228,2913.0,2950.0
flow_5_229,2916.0,2966.0
flow_4_243,2917.0,2950.0
flow_5_230,2918.0,2970.0
flow_5_231,2921.0,2986.0
flow_4_244,2929.0,2966.0
flow_12_70,2930.0,2957.0
flow_12_71,2932.0,2959.0
flow_5_232,2939.0,2990.0
flow_4_245,2941.0,2970.0
flow_13_70,2949.0,2976.0
flow_4_246,2953.0,2986.0
flow_5_233,2960.0,3006.0
flow_5_234,2962.0,3010.0
flow_4_247,2965.0,3006.0
flow_13_71,2969.0,2996.0
flow_13_72,2972.0,2999.0
flow_4_248,2977.0,3010.0
flow_12_72,2980.0,3066.0
flow_4_249,2989.0,3017.0
flow_5_235,2997.0,3022.0
flow_5_236,3000.0,3025.0
flow_4_250,3001.0,3029.0
flow_4_251,3013.0,3041.0
flow_4_252,3025.0,3053.0
flow_5_237,3027.0,3052.0
flow_5_238,3030.0,3055.0
flow_5_239,3034.0,3059.0
flow_5_240,3037.0,3096.0
flow_4_253,3037.0,3096.0
flow_12_73,3039.0,3070.0
flow_5_241,3040.0,3100.0
flow_12_74,3042.0,3086.0
flow_5_242,3043.0,3102.0
flow_4_254,3049.0,3100.0
flow_4_255,3061.0,3102.0
flow_4_256,3073.0,3105.0
flow_4_257,3085.0,3126.0
flow_4_258,3097.0,3130.0
flow_12_75,3100.0,3146.0
flow_5_243,3100.0,3127.0
flow_12_76,3102.0,3150.0
flow_4_259,3109.0,3137.0
flow_13_73,3120.0,3147.0
flow_5_244,3120.0,3156.0
flow_4_260,3121.0,3156.0
flow_13_74,3122.0,3149.0
flow_5_245,3122.0,3159.0
flow_4_261,3133.0,3161.0
flow_4_262,3145.0,3173.0
flow_4_263,3157.0,3196.0
flow_13_75,3159.0,3186.0
flow_5_246,3160.0,3196.0
flow_13_76,3161.0,3189.0
flow_5_247,3162.0,3200.0
flow_5_248,3167.0,3216.0
flow_4_264,3169.0,3199.0
flow_5_249,3170.0,3219.0
flow_5_250,3172.0,3222.0
flow_13_77,3179.0,3206.0
flow_4_265,3181.0,3216.0
flow_5_251,3190.0,3225.0
flow_12_77,3190.0,3246.0
flow_5_252,3193.0,3227.0
flow_4_266,3193.0,3221.0
flow_4_267,3205.0,3233.0
flow_5_253,3210.0,3235.0
flow_4_268,3217.0,3256.0
flow_4_269,3229.0,3259.0
flow_5_254,3230.0,3257.0
flow_12_78,3230.0,3266.0
flow_5_255,3232.0,3259.0
flow_4_270,3241.0,3276.0
flow_4_271,3253.0,3281.0
flow_4_272,3265.0,3293.0
flow_12_79,3270.0,3316.0
flow_5_256,3270.0,3295.0
flow_13_78,3270.0,3316.0
flow_5_257,3272.0,3298.0
flow_5_258,3275.0,3300.0
flow_5_259,3277.0,3303.0
flow_4_273,3277.0,3305.0
flow_4_274,3289.0,3326.0
flow_13_79,3290.0,3320.0
flow_5_260,3294.0,3326.0
flow_5_261,3297.0,3330.0
flow_5_262,3299.0,3346.0
flow_4_275,3301.0,3330.0
flow_4_276,3313.0,3346.0
flow_5_263,3319.0,3350.0
flow_12_80,3320.0,3356.0
flow_12_81,3322.0,3360.0
flow_4_277,3325.0,3366.0
flow_4_278,3337.0,3370.0
flow_4_279,3349.0,3377.0
flow_5_264,3360.0,3406.0
flow_4_280,3361.0,3406.0
flow_5_265,3362.0,3410.0
flow_13_80,3369.0,3416.0
flow_13_81,3371.0,3420.0
flow_4_281,3373.0,3410.0
flow_12_82,3379.0,3416.0
flow_5_266,3380.0,3426.0
flow_5_267,3382.0,3429.0
flow_12_83,3382.0,3420.0
flow_4_282,3385.0,3426.0
flow_4_283,3397.0,3430.0
flow_5_268,3400.0,3432.0
flow_13_82,3409.0,3466.0
flow_4_284,3409.0,3437.0
flow_4_285,3421.0,3449.0
flow_5_269,3430.0,3455.0
flow_5_270,3432.0,3458.0
flow_4_286,3433.0,3461.0
flow_5_271,3435.0,3460.0
flow_5_272,3437.0,3476.0
flow_4_287,3445.0,3476.0
flow_13_83,3449.0,3496.0
flow_12_84,3450.0,3496.0
flow_4_288,3457.0,3485.0
flow_4_289,3469.0,3516.0
flow_5_273,3470.0,3516.0
flow_5_274,3472.0,3520.0
flow_4_290,3481.0,3520.0
flow_13_84,3489.0,3546.0
flow_5_275,3490.0,3522.0
flow_5_276,3492.0,3525.0
flow_4_291,3493.0,3522.0
flow_12_85,3500.0,3546.0
flow_4_292,3505.0,3533.0
flow_5_277,3509.0,3534.0
flow_5_278,3512.0,3537.0
flow_4_293,3517.0,3566.0
flow_5_279,3529.0,3566.0
flow_4_294,3529.0,3570.0
flow_5_280,3531.0,3570.0
flow_4_295,3541.0,3572.0
flow_12_86,3550.0,3596.0
flow_13_85,3550.0,3596.0
flow_5_281,3553.0,3578.0
flow_4_296,3553.0,3581.0
flow_5_282,3555.0,3580.0
flow_5_283,3558.0,3583.0
flow_5_284,3560.0,3585.0
flow_4_297,3565.0,nan
flow_4_298,3577.0,nan
flow_5_285,3579.0,nan
flow_4_299,3589.0,nan
flow_12_87,3590.0,nan
flow_12_88,3592.0,nan
flow_5_286,3599.0,nan
